Cell ID,Cell Type,Fr,h,modU,vel_0,vel_1,vel_2,vel_Magnitude,z
14631,9,0.852722,0.44944,1.79051,1.79051,4.51158e-06,0,1.79051,3.685
14632,9,0.853779,0.452185,1.7982,1.7982,4.16683e-06,0,1.7982,3.675
14633,9,0.854831,0.454929,1.80587,1.80587,3.81078e-06,0,1.80587,3.665
14634,9,0.855879,0.45767,1.81352,1.81352,3.44432e-06,0,1.81352,3.655
14635,9,0.856923,0.460409,1.82116,1.82116,3.06834e-06,0,1.82116,3.645
14636,9,0.857962,0.463146,1.82878,1.82878,2.68371e-06,0,1.82878,3.635
14637,9,0.858997,0.465881,1.83638,1.83638,2.2913e-06,0,1.83638,3.625
14638,9,0.860028,0.468614,1.84397,1.84397,1.89235e-06,0,1.84397,3.615
14639,9,0.861054,0.471344,1.85154,1.85154,1.48725e-06,0,1.85154,3.605
14640,9,0.862076,0.474073,1.8591,1.8591,1.07748e-06,0,1.8591,3.595
14641,9,0.863094,0.4768,1.86664,1.86664,6.64404e-07,0,1.86664,3.585
14642,9,0.864108,0.479524,1.87416,1.87416,2.48448e-07,0,1.87416,3.575
14643,9,0.865117,0.482246,1.88167,1.88167,-1.71925e-07,0,1.88167,3.565
14644,9,0.866123,0.484966,1.88916,1.88916,-5.94488e-07,0,1.88916,3.555
14645,9,0.867124,0.487684,1.89664,1.89664,-1.01797e-06,0,1.89664,3.545
14646,9,0.868122,0.4904,1.9041,1.9041,-1.4416e-06,0,1.9041,3.535
14647,9,0.869115,0.493114,1.91155,1.91155,-1.86464e-06,0,1.91155,3.525
14648,9,0.870105,0.495826,1.91898,1.91898,-2.28667e-06,0,1.91898,3.515
14649,9,0.871091,0.498535,1.9264,1.9264,-2.70706e-06,0,1.9264,3.505
14650,9,0.872073,0.501242,1.9338,1.9338,-3.12494e-06,0,1.9338,3.495
14651,9,0.873051,0.503947,1.94118,1.94118,-3.53973e-06,0,1.94118,3.485
14652,9,0.874025,0.50665,1.94855,1.94855,-3.95074e-06,0,1.94855,3.475
14653,9,0.874995,0.509351,1.95591,1.95591,-4.35767e-06,0,1.95591,3.465
14654,9,0.875962,0.512049,1.96325,1.96325,-4.76005e-06,0,1.96325,3.455
14655,9,0.876925,0.514746,1.97058,1.97058,-5.1573e-06,0,1.97058,3.445
14656,9,0.877884,0.51744,1.97789,1.97789,-5.54891e-06,0,1.97789,3.435
14657,9,0.87884,0.520131,1.98518,1.98518,-5.93433e-06,0,1.98518,3.425
14658,9,0.879792,0.522821,1.99247,1.99247,-6.31309e-06,0,1.99247,3.415
14659,9,0.88074,0.525508,1.99973,1.99973,-6.68485e-06,0,1.99973,3.405
14660,9,0.881685,0.528194,2.00699,2.00699,-7.04925e-06,0,2.00699,3.395
14661,9,0.882626,0.530877,2.01423,2.01423,-7.40592e-06,0,2.01423,3.385
14662,9,0.883564,0.533557,2.02145,2.02145,-7.75449e-06,0,2.02145,3.375
14663,9,0.884498,0.536236,2.02866,2.02866,-8.09465e-06,0,2.02866,3.365
14664,9,0.885429,0.538912,2.03586,2.03586,-8.42614e-06,0,2.03586,3.355
14665,9,0.886357,0.541586,2.04304,2.04304,-8.74876e-06,0,2.04304,3.345
14666,9,0.887281,0.544258,2.05021,2.05021,-9.06229e-06,0,2.05021,3.335
14667,9,0.888202,0.546927,2.05736,2.05736,-9.36654e-06,0,2.05736,3.325
14668,9,0.88912,0.549595,2.06451,2.06451,-9.66133e-06,0,2.06451,3.315
14669,9,0.890034,0.55226,2.07163,2.07163,-9.94649e-06,0,2.07163,3.305
14670,9,0.890945,0.554922,2.07875,2.07875,-1.02219e-05,0,2.07875,3.295
14671,9,0.891853,0.557583,2.08585,2.08585,-1.04875e-05,0,2.08585,3.285
14672,9,0.892757,0.560241,2.09293,2.09293,-1.07432e-05,0,2.09293,3.275
14673,9,0.893659,0.562897,2.10001,2.10001,-1.09889e-05,0,2.10001,3.265
14674,9,0.894557,0.565551,2.10707,2.10707,-1.12247e-05,0,2.10707,3.255
14675,9,0.895452,0.568202,2.11411,2.11411,-1.14505e-05,0,2.11411,3.245
14676,9,0.896344,0.570852,2.12115,2.12115,-1.16662e-05,0,2.12115,3.235
14677,9,0.897233,0.573499,2.12817,2.12817,-1.18719e-05,0,2.12817,3.225
14678,9,0.898119,0.576143,2.13518,2.13518,-1.20676e-05,0,2.13518,3.215
14679,9,0.899002,0.578786,2.14217,2.14217,-1.22533e-05,0,2.14217,3.205
14680,9,0.899882,0.581426,2.14915,2.14915,-1.24291e-05,0,2.14915,3.195
14681,9,0.900759,0.584064,2.15612,2.15612,-1.25951e-05,0,2.15612,3.185
14682,9,0.901633,0.586699,2.16308,2.16308,-1.27512e-05,0,2.16308,3.175
14683,9,0.902504,0.589333,2.17002,2.17002,-1.28977e-05,0,2.17002,3.165
14684,9,0.903372,0.591964,2.17695,2.17695,-1.30347e-05,0,2.17695,3.155
14685,9,0.904238,0.594592,2.18387,2.18387,-1.31622e-05,0,2.18387,3.145
14686,9,0.9051,0.597219,2.19078,2.19078,-1.32804e-05,0,2.19078,3.135
14687,9,0.90596,0.599843,2.19767,2.19767,-1.33893e-05,0,2.19767,3.125
14688,9,0.906817,0.602465,2.20455,2.20455,-1.34893e-05,0,2.20455,3.115
14689,9,0.907671,0.605085,2.21142,2.21142,-1.35804e-05,0,2.21142,3.105
14690,9,0.908522,0.607702,2.21828,2.21828,-1.36627e-05,0,2.21828,3.095
14691,9,0.909371,0.610317,2.22512,2.22512,-1.37366e-05,0,2.22512,3.085
14692,9,0.910217,0.61293,2.23195,2.23195,-1.3802e-05,0,2.23195,3.075
14693,9,0.91106,0.615541,2.23877,2.23877,-1.38593e-05,0,2.23877,3.065
14694,9,0.911901,0.618149,2.24558,2.24558,-1.39086e-05,0,2.24558,3.055
14695,9,0.912739,0.620755,2.25238,2.25238,-1.395e-05,0,2.25238,3.045
14696,9,0.913574,0.623359,2.25916,2.25916,-1.39839e-05,0,2.25916,3.035
14697,9,0.914407,0.62596,2.26593,2.26593,-1.40104e-05,0,2.26593,3.025
14698,9,0.915237,0.62856,2.2727,2.2727,-1.40296e-05,0,2.2727,3.015
14699,9,0.916065,0.631156,2.27944,2.27944,-1.40419e-05,0,2.27944,3.005
14700,9,0.91689,0.633751,2.28618,2.28618,-1.40473e-05,0,2.28618,2.995
14701,9,0.917712,0.636343,2.29291,2.29291,-1.40462e-05,0,2.29291,2.985
14702,9,0.918532,0.638933,2.29962,2.29962,-1.40388e-05,0,2.29962,2.975
14703,9,0.91935,0.641521,2.30633,2.30633,-1.40252e-05,0,2.30633,2.965
14704,9,0.920165,0.644107,2.31302,2.31302,-1.40056e-05,0,2.31302,2.955
14705,9,0.920978,0.64669,2.3197,2.3197,-1.39804e-05,0,2.3197,2.945
14706,9,0.921788,0.649271,2.32637,2.32637,-1.39496e-05,0,2.32637,2.935
14707,9,0.922596,0.65185,2.33303,2.33303,-1.39136e-05,0,2.33303,2.925
14708,9,0.923401,0.654426,2.33967,2.33967,-1.38726e-05,0,2.33967,2.915
14709,9,0.924204,0.657,2.34631,2.34631,-1.38267e-05,0,2.34631,2.905
14710,9,0.925005,0.659572,2.35293,2.35293,-1.37761e-05,0,2.35293,2.895
14711,9,0.925803,0.662142,2.35955,2.35955,-1.37212e-05,0,2.35955,2.885
14712,9,0.9266,0.664709,2.36615,2.36615,-1.3662e-05,0,2.36615,2.875
14713,9,0.927393,0.667274,2.37274,2.37274,-1.35989e-05,0,2.37274,2.865
14714,9,0.928185,0.669837,2.37932,2.37932,-1.3532e-05,0,2.37932,2.855
14715,9,0.928974,0.672397,2.38589,2.38589,-1.34615e-05,0,2.38589,2.845
14716,9,0.929761,0.674955,2.39245,2.39245,-1.33876e-05,0,2.39245,2.835
14717,9,0.930546,0.677511,2.399,2.399,-1.33105e-05,0,2.399,2.825
14718,9,0.931329,0.680065,2.40554,2.40554,-1.32305e-05,0,2.40554,2.815
14719,9,0.932109,0.682616,2.41207,2.41207,-1.31477e-05,0,2.41207,2.805
14720,9,0.932887,0.685165,2.41859,2.41859,-1.30623e-05,0,2.41859,2.795
14721,9,0.933664,0.687712,2.42509,2.42509,-1.29745e-05,0,2.42509,2.785
14722,9,0.934438,0.690257,2.43159,2.43159,-1.28844e-05,0,2.43159,2.775
14723,9,0.935209,0.692799,2.43807,2.43807,-1.27924e-05,0,2.43807,2.765
14724,9,0.935979,0.695339,2.44455,2.44455,-1.26985e-05,0,2.44455,2.755
14725,9,0.936747,0.697877,2.45102,2.45102,-1.2603e-05,0,2.45102,2.745
14726,9,0.937512,0.700413,2.45747,2.45747,-1.25059e-05,0,2.45747,2.735
14727,9,0.938276,0.702946,2.46392,2.46392,-1.24075e-05,0,2.46392,2.725
14728,9,0.939037,0.705477,2.47035,2.47035,-1.2308e-05,0,2.47035,2.715
14729,9,0.939797,0.708006,2.47678,2.47678,-1.22075e-05,0,2.47678,2.705
14730,9,0.940554,0.710532,2.48319,2.48319,-1.21061e-05,0,2.48319,2.695
14731,9,0.941309,0.713056,2.4896,2.4896,-1.2004e-05,0,2.4896,2.685
14732,9,0.942063,0.715578,2.49599,2.49599,-1.19014e-05,0,2.49599,2.675
14733,9,0.942814,0.718098,2.50238,2.50238,-1.17984e-05,0,2.50238,2.665
14734,9,0.943564,0.720615,2.50875,2.50875,-1.16952e-05,0,2.50875,2.655
14735,9,0.944311,0.723131,2.51512,2.51512,-1.15919e-05,0,2.51512,2.645
14736,9,0.945057,0.725644,2.52147,2.52147,-1.14886e-05,0,2.52147,2.635
14737,9,0.945801,0.728154,2.52782,2.52782,-1.13854e-05,0,2.52782,2.625
14738,9,0.946542,0.730663,2.53415,2.53415,-1.12826e-05,0,2.53415,2.615
14739,9,0.947282,0.733169,2.54048,2.54048,-1.11801e-05,0,2.54048,2.605
14740,9,0.94802,0.735673,2.5468,2.5468,-1.10782e-05,0,2.5468,2.595
14741,9,0.948756,0.738174,2.55311,2.55311,-1.0977e-05,0,2.55311,2.585
14742,9,0.949491,0.740674,2.5594,2.5594,-1.08765e-05,0,2.5594,2.575
14743,9,0.950223,0.743171,2.56569,2.56569,-1.07769e-05,0,2.56569,2.565
14744,9,0.950954,0.745666,2.57197,2.57197,-1.06783e-05,0,2.57197,2.555
14745,9,0.951683,0.748158,2.57824,2.57824,-1.05808e-05,0,2.57824,2.545
14746,9,0.95241,0.750649,2.5845,2.5845,-1.04845e-05,0,2.5845,2.535
14747,9,0.953135,0.753137,2.59075,2.59075,-1.03894e-05,0,2.59075,2.525
14748,9,0.953858,0.755623,2.59699,2.59699,-1.02957e-05,0,2.59699,2.515
14749,9,0.95458,0.758107,2.60323,2.60323,-1.02035e-05,0,2.60323,2.505
14750,9,0.9553,0.760588,2.60945,2.60945,-1.01128e-05,0,2.60945,2.495
14751,9,0.956018,0.763067,2.61567,2.61567,-1.00238e-05,0,2.61567,2.485
14752,9,0.956735,0.765544,2.62187,2.62187,-9.93648e-06,0,2.62187,2.475
14753,9,0.95745,0.768019,2.62807,2.62807,-9.85096e-06,0,2.62807,2.465
14754,9,0.958163,0.770491,2.63425,2.63425,-9.7673e-06,0,2.63425,2.455
14755,9,0.958874,0.772962,2.64043,2.64043,-9.68556e-06,0,2.64043,2.445
14756,9,0.959584,0.77543,2.6466,2.6466,-9.60581e-06,0,2.6466,2.435
14757,9,0.960292,0.777895,2.65276,2.65276,-9.52809e-06,0,2.65276,2.425
14758,9,0.960998,0.780359,2.65891,2.65891,-9.45246e-06,0,2.65891,2.415
14759,9,0.961703,0.78282,2.66506,2.66506,-9.37898e-06,0,2.66506,2.405
14760,9,0.962406,0.785279,2.67119,2.67119,-9.30774e-06,0,2.67119,2.395
14761,9,0.963107,0.787736,2.67732,2.67732,-9.23879e-06,0,2.67732,2.385
14762,9,0.963807,0.790191,2.68343,2.68343,-9.17218e-06,0,2.68343,2.375
14763,9,0.964506,0.792643,2.68954,2.68954,-9.10796e-06,0,2.68954,2.365
14764,9,0.965202,0.795093,2.69564,2.69564,-9.04614e-06,0,2.69564,2.355
14765,9,0.965897,0.797541,2.70173,2.70173,-8.98673e-06,0,2.70173,2.345
14766,9,0.966591,0.799987,2.70781,2.70781,-8.92982e-06,0,2.70781,2.335
14767,9,0.967283,0.80243,2.71389,2.71389,-8.87545e-06,0,2.71389,2.325
14768,9,0.967973,0.804871,2.71995,2.71995,-8.82366e-06,0,2.71995,2.315
14769,9,0.968662,0.80731,2.72601,2.72601,-8.77447e-06,0,2.72601,2.305
14770,9,0.969349,0.809747,2.73206,2.73206,-8.72786e-06,0,2.73206,2.295
14771,9,0.970035,0.812182,2.7381,2.7381,-8.68391e-06,0,2.7381,2.285
14772,9,0.970719,0.814614,2.74413,2.74413,-8.64266e-06,0,2.74413,2.275
14773,9,0.971402,0.817044,2.75015,2.75015,-8.60407e-06,0,2.75015,2.265
14774,9,0.972084,0.819472,2.75616,2.75616,-8.56819e-06,0,2.75616,2.255
14775,9,0.972763,0.821898,2.76217,2.76217,-8.53505e-06,0,2.76217,2.245
14776,9,0.973442,0.824321,2.76817,2.76817,-8.50465e-06,0,2.76817,2.235
14777,9,0.974119,0.826743,2.77416,2.77416,-8.47694e-06,0,2.77416,2.225
14778,9,0.974794,0.829162,2.78014,2.78014,-8.45199e-06,0,2.78014,2.215
14779,9,0.975468,0.831578,2.78612,2.78612,-8.42979e-06,0,2.78612,2.205
14780,9,0.976141,0.833993,2.79208,2.79208,-8.41033e-06,0,2.79208,2.195
14781,9,0.976812,0.836405,2.79804,2.79804,-8.39363e-06,0,2.79804,2.185
14782,9,0.977481,0.838815,2.80399,2.80399,-8.37966e-06,0,2.80399,2.175
14783,9,0.97815,0.841223,2.80993,2.80993,-8.36843e-06,0,2.80993,2.165
14784,9,0.978817,0.843629,2.81586,2.81586,-8.35997e-06,0,2.81586,2.155
14785,9,0.979482,0.846033,2.82179,2.82179,-8.3542e-06,0,2.82179,2.145
14786,9,0.980146,0.848434,2.82771,2.82771,-8.35117e-06,0,2.82771,2.135
14787,9,0.980809,0.850833,2.83362,2.83362,-8.35085e-06,0,2.83362,2.125
14788,9,0.981471,0.85323,2.83952,2.83952,-8.35322e-06,0,2.83952,2.115
14789,9,0.982131,0.855625,2.84541,2.84541,-8.35826e-06,0,2.84541,2.105
14790,9,0.982789,0.858017,2.8513,2.8513,-8.36594e-06,0,2.8513,2.095
14791,9,0.983447,0.860407,2.85718,2.85718,-8.37628e-06,0,2.85718,2.085
14792,9,0.984103,0.862796,2.86305,2.86305,-8.38921e-06,0,2.86305,2.075
14793,9,0.984757,0.865181,2.86891,2.86891,-8.40475e-06,0,2.86891,2.065
14794,9,0.985411,0.867565,2.87477,2.87477,-8.42281e-06,0,2.87477,2.055
14795,9,0.986063,0.869947,2.88062,2.88062,-8.44341e-06,0,2.88062,2.045
14796,9,0.986714,0.872326,2.88646,2.88646,-8.46649e-06,0,2.88646,2.035
14797,9,0.987363,0.874703,2.89229,2.89229,-8.49202e-06,0,2.89229,2.025
14798,9,0.988012,0.877078,2.89811,2.89811,-8.51998e-06,0,2.89811,2.015
14799,9,0.988658,0.87945,2.90393,2.90393,-8.55031e-06,0,2.90393,2.005
14800,9,0.989304,0.881821,2.90974,2.90974,-8.583e-06,0,2.90974,1.995
14801,9,0.989949,0.884189,2.91554,2.91554,-8.61795e-06,0,2.91554,1.985
14802,9,0.990592,0.886555,2.92134,2.92134,-8.65518e-06,0,2.92134,1.975
14803,9,0.991234,0.888919,2.92713,2.92713,-8.69456e-06,0,2.92713,1.965
14804,9,0.991874,0.891281,2.93291,2.93291,-8.73607e-06,0,2.93291,1.955
14805,9,0.992514,0.89364,2.93868,2.93868,-8.77965e-06,0,2.93868,1.945
14806,9,0.993152,0.895997,2.94445,2.94445,-8.82522e-06,0,2.94445,1.935
14807,9,0.993789,0.898353,2.9502,2.9502,-8.87278e-06,0,2.9502,1.925
14808,9,0.994425,0.900705,2.95596,2.95596,-8.92221e-06,0,2.95596,1.915
14809,9,0.99506,0.903056,2.9617,2.9617,-8.97336e-06,0,2.9617,1.905
14810,9,0.995695,0.905404,2.96744,2.96744,-9.02744e-06,0,2.96744,1.895
14811,9,0.99631,0.90776,2.97314,2.97314,-9.06793e-06,0,2.97314,1.885
14812,9,0.997055,0.910035,2.97908,2.97908,-9.23493e-06,0,2.97908,1.875
14813,9,0.997343,0.912586,2.98412,2.98412,-8.88217e-06,0,2.98412,1.865
14814,9,0.99774,0.915071,2.98937,2.98937,-8.78429e-06,0,2.98937,1.855
14815,9,0.997416,0.918,2.99318,2.99318,-8.46728e-06,0,2.99318,1.845
14816,9,0.998084,0.920321,2.99897,2.99897,-8.47059e-06,0,2.99897,1.835
14817,9,0.997413,0.923472,3.00207,3.00207,-8.19785e-06,0,3.00207,1.825
14818,9,0.998469,0.925556,3.00864,3.00864,-8.26438e-06,0,3.00864,1.815
14819,9,0.997336,0.929,3.01081,3.01081,-8.06741e-06,0,3.01081,1.805
14820,9,0.998884,0.930778,3.01837,3.01837,-8.14352e-06,0,3.01837,1.795
14821,9,0.997219,0.934565,3.01946,3.01946,-8.0872e-06,0,3.01946,1.785
14822,9,0.999286,0.936018,3.02807,3.02807,-8.10306e-06,0,3.02807,1.775
14823,9,0.997208,0.940075,3.02832,3.02832,-8.13383e-06,0,3.02832,1.765
14824,9,0.999543,0.941357,3.03748,3.03748,-8.14398e-06,0,3.03748,1.755
14825,9,0.997287,0.945539,3.03735,3.03735,-8.18428e-06,0,3.03735,1.745
14826,9,0.999664,0.946793,3.0466,3.0466,-8.26598e-06,0,3.0466,1.735
14827,9,0.997385,0.951003,3.04641,3.04641,-8.32539e-06,0,3.04641,1.725
14828,9,0.999737,0.95227,3.05563,3.05563,-8.47531e-06,0,3.05563,1.715
14829,9,0.997483,0.956478,3.05547,3.05547,-8.58601e-06,0,3.05547,1.705
14830,9,0.999783,0.957775,3.06459,3.06459,-8.80317e-06,0,3.06459,1.695
14831,9,0.997569,0.961972,3.06449,3.06449,-8.96217e-06,0,3.06449,1.685
14832,9,0.99981,0.963305,3.0735,3.0735,-9.23672e-06,0,3.0735,1.675
14833,9,0.997638,0.96749,3.07348,3.07348,-9.40456e-06,0,3.07348,1.665
14834,9,0.999818,0.96886,3.08238,3.08238,-9.61897e-06,0,3.08238,1.655
14835,9,0.997687,0.97303,3.08242,3.08242,-9.67557e-06,0,3.08242,1.645
14836,9,0.999817,0.974429,3.09122,3.09122,-9.7355e-06,0,3.09122,1.635
14837,9,0.997712,0.978584,3.09128,3.09128,-9.72063e-06,0,3.09128,1.625
14838,9,0.999821,0.979986,3.10003,3.10003,-9.72673e-06,0,3.10003,1.615
14839,9,0.997728,0.984131,3.10008,3.10008,-9.72725e-06,0,3.10008,1.605
14840,9,0.999824,0.985524,3.10879,3.10879,-9.80503e-06,0,3.10879,1.595
14841,9,0.997744,0.989659,3.10883,3.10883,-9.86773e-06,0,3.10883,1.585
14842,9,0.999826,0.991044,3.11749,3.11749,-9.99344e-06,0,3.11749,1.575
14843,9,0.997758,0.995172,3.11752,3.11752,-1.0066e-05,0,3.11752,1.565
14844,9,0.999828,0.996552,3.12615,3.12615,-1.01818e-05,0,3.12615,1.555
14845,9,0.997771,1.00068,3.12617,3.12617,-1.022e-05,0,3.12617,1.545
14846,9,1.00169,1.00081,3.13866,3.13866,-9.56488e-06,0,3.13866,1.535
14847,9,0.986733,1.01373,3.11168,3.11168,4.69591e-05,0,3.11168,1.525
14848,9,1.01093,1.00025,3.16673,3.16673,-4.51262e-06,0,3.16673,1.515
14849,9,0.987108,1.01896,3.12088,3.12088,3.25792e-05,0,3.12088,1.505
14850,9,1.00064,1.01257,3.15374,3.15374,3.46916e-05,0,3.15374,1.495
14851,9,0.993779,1.02002,3.14361,3.14361,-0.0001128,0,3.14361,1.485
14852,9,1.01103,1.01107,3.1841,3.1841,-0.000135529,0,3.1841,1.475
14853,9,0.987831,1.02937,3.13909,3.13909,0.00037164,0,3.13909,1.465
14854,9,1.00871,1.01796,3.18764,3.18764,-0.00053377,0,3.18764,1.455
14855,9,0.998147,1.02791,3.16961,3.16961,-1.13449e-05,0,3.16961,1.445
14856,9,1.00492,1.02601,3.18816,3.18816,-0.000103302,0,3.18816,1.435
14857,9,0.991773,1.03787,3.16459,3.16459,0.000142487,0,3.16459,1.425
14858,9,1.01328,1.02587,3.21449,3.21449,0.000462669,0,3.21449,1.415
14859,9,0.99882,1.03866,3.1883,3.1883,-0.000305979,0,3.1883,1.405
14860,9,0.999237,1.0411,3.19337,3.19337,0.000188579,0,3.19337,1.395
14861,9,1.00141,1.04253,3.20253,3.20253,7.08188e-05,0,3.20253,1.385
14862,9,1.01602,1.03526,3.2379,3.2379,9.04292e-06,0,3.2379,1.375
14863,9,1.00522,1.04553,3.21933,3.21933,-2.06391e-05,0,3.21933,1.365
14864,9,1.01642,1.04054,3.2474,3.2474,-1.05359e-05,0,3.2474,1.355
14865,9,1.00814,1.04905,3.2341,3.2341,2.70116e-05,0,3.2341,1.345
14866,9,1.01651,1.04593,3.25612,3.25612,8.80768e-05,0,3.25612,1.335
14867,9,1.01064,1.05271,3.24778,3.24778,0.000147529,0,3.24778,1.325
14868,9,1.01667,1.05113,3.26471,3.26471,0.000177949,0,3.26471,1.315
14869,9,1.01258,1.0566,3.26003,3.26003,0.000194832,0,3.26003,1.305
14870,9,1.01718,1.05598,3.27385,3.27385,0.000181394,0,3.27385,1.295
14871,9,1.01453,1.06045,3.27224,3.27224,0.000153626,0,3.27224,1.285
14872,9,1.01774,1.06082,3.28318,3.28318,0.000106969,0,3.28318,1.275
14873,9,1.01582,1.06485,3.2832,3.2832,6.36722e-05,0,3.2832,1.265
14874,9,1.01878,1.06547,3.29371,3.29371,2.49859e-05,0,3.29371,1.255
14875,9,1.0176,1.06904,3.2954,3.2954,9.38568e-06,0,3.2954,1.245
14876,9,1.01978,1.07024,3.3043,3.3043,1.12109e-05,0,3.3043,1.235
14877,9,1.01922,1.07339,3.30736,3.30736,3.52225e-05,0,3.30736,1.225
14878,9,1.02085,1.07497,3.3151,3.3151,6.87146e-05,0,3.3151,1.215
14879,9,1.0218,1.07703,3.32136,3.32136,0.000107326,0,3.32136,1.205
14880,9,1.02327,1.0787,3.32871,3.32871,0.000141287,0,3.32871,1.195
14881,9,1.02468,1.08039,3.3359,3.3359,0.000164889,0,3.3359,1.185
14882,9,1.02617,1.08201,3.34324,3.34324,0.000173676,0,3.34324,1.175
14883,9,1.02761,1.08364,3.35047,3.35047,0.000166055,0,3.35047,1.165
14884,9,1.02914,1.0852,3.35786,3.35786,0.000142447,0,3.35786,1.155
14885,9,1.03074,1.08669,3.36539,3.36539,0.000105427,0,3.36539,1.145
14886,9,1.03259,1.08797,3.37344,3.37344,5.87634e-05,0,3.37344,1.135
14887,9,1.03477,1.08901,3.38216,3.38216,7.14402e-06,0,3.38216,1.125
14888,9,1.03708,1.08994,3.39115,3.39115,-4.44174e-05,0,3.39115,1.115
14889,9,1.03927,1.09093,3.39987,3.39987,-9.15286e-05,0,3.39987,1.105
14890,9,1.04119,1.09211,3.40797,3.40797,-0.000130893,0,3.40797,1.095
14891,9,1.04277,1.09352,3.41535,3.41535,-0.000160531,0,3.41535,1.085
14892,9,1.04403,1.09515,3.42204,3.42204,-0.000179763,0,3.42204,1.075
14893,9,1.04505,1.09695,3.4282,3.4282,-0.000189047,0,3.4282,1.065
14894,9,1.04591,1.09887,3.434,3.434,-0.000189697,0,3.434,1.055
14895,9,1.04666,1.10086,3.43958,3.43958,-0.000183542,0,3.43958,1.045
14896,9,1.04736,1.10289,3.44505,3.44505,-0.000172581,0,3.44505,1.035
14897,9,1.04803,1.10494,3.45048,3.45048,-0.000158691,0,3.45048,1.025
14898,9,1.04871,1.107,3.45591,3.45591,-0.00014344,0,3.45591,1.015
14899,9,1.04938,1.10905,3.46134,3.46134,-0.000127995,0,3.46134,1.005
14900,9,1.05007,1.1111,3.4668,3.4668,-0.000113136,0,3.4668,0.995
14901,9,1.05076,1.11313,3.47227,3.47227,-9.93313e-05,0,3.47227,0.985
14902,9,1.05147,1.11516,3.47776,3.47776,-8.68317e-05,0,3.47776,0.975
14903,9,1.05218,1.11717,3.48326,3.48326,-7.57564e-05,0,3.48326,0.965
14904,9,1.05291,1.11917,3.48878,3.48878,-6.61538e-05,0,3.48878,0.955
14905,9,1.05366,1.12114,3.49433,3.49433,-5.80314e-05,0,3.49433,0.945
14906,9,1.05442,1.1231,3.4999,3.4999,-5.13611e-05,0,3.4999,0.935
14907,9,1.0552,1.12503,3.50549,3.50549,-4.60742e-05,0,3.50549,0.925
14908,9,1.05599,1.12693,3.5111,3.5111,-4.20549e-05,0,3.5111,0.915
14909,9,1.0568,1.12882,3.51674,3.51674,-3.91399e-05,0,3.51674,0.905
14910,9,1.05763,1.13068,3.5224,3.5224,-3.71281e-05,0,3.5224,0.895
14911,9,1.05848,1.13251,3.5281,3.5281,-3.57967e-05,0,3.5281,0.885
14912,9,1.05935,1.13433,3.53382,3.53382,-3.49212e-05,0,3.53382,0.875
14913,9,1.06023,1.13613,3.53957,3.53957,-3.42942e-05,0,3.53957,0.865
14914,9,1.06113,1.13792,3.54534,3.54534,-3.37396e-05,0,3.54534,0.855
14915,9,1.06204,1.13968,3.55115,3.55115,-3.31206e-05,0,3.55115,0.845
14916,9,1.06298,1.14143,3.55699,3.55699,-3.23413e-05,0,3.55699,0.835
14917,9,1.06392,1.14317,3.56287,3.56287,-3.13437e-05,0,3.56287,0.825
14918,9,1.06488,1.14489,3.56877,3.56877,-3.01014e-05,0,3.56877,0.815
14919,9,1.06586,1.14659,3.5747,3.5747,-2.86125e-05,0,3.5747,0.805
14920,9,1.06685,1.14829,3.58065,3.58065,-2.68934e-05,0,3.58065,0.795
14921,9,1.06784,1.14997,3.58661,3.58661,-2.49734e-05,0,3.58661,0.785
14922,9,1.06885,1.15163,3.59259,3.59259,-2.2891e-05,0,3.59259,0.775
14923,9,1.06986,1.15329,3.59857,3.59857,-2.06915e-05,0,3.59857,0.765
14924,9,1.07088,1.15493,3.60456,3.60456,-1.84236e-05,0,3.60456,0.755
14925,9,1.0719,1.15656,3.61055,3.61055,-1.61377e-05,0,3.61055,0.745
14926,9,1.07293,1.15818,3.61655,3.61655,-1.3883e-05,0,3.61655,0.735
14927,9,1.07397,1.15978,3.62255,3.62255,-1.17045e-05,0,3.62255,0.725
14928,9,1.07502,1.16137,3.62856,3.62856,-9.64067e-06,0,3.62856,0.715
14929,9,1.07607,1.16295,3.63457,3.63457,-7.72117e-06,0,3.63457,0.705
14930,9,1.07712,1.16451,3.64058,3.64058,-5.96616e-06,0,3.64058,0.695
14931,9,1.07818,1.16607,3.64659,3.64659,-4.3861e-06,0,3.64659,0.685
14932,9,1.07924,1.16762,3.6526,3.6526,-2.98226e-06,0,3.6526,0.675
14933,9,1.0803,1.16915,3.65861,3.65861,-1.74889e-06,0,3.65861,0.665
14934,9,1.08137,1.17068,3.66461,3.66461,-6.7489e-07,0,3.66461,0.655
14935,9,1.08244,1.1722,3.67061,3.67061,2.55451e-07,0,3.67061,0.645
14936,9,1.0835,1.17371,3.6766,3.6766,1.05728e-06,0,3.6766,0.635
14937,9,1.08457,1.17522,3.68258,3.68258,1.75033e-06,0,3.68258,0.625
14938,9,1.08564,1.17672,3.68855,3.68855,2.34894e-06,0,3.68855,0.615
14939,9,1.08671,1.17821,3.69452,3.69452,2.86717e-06,0,3.69452,0.605
14940,9,1.08777,1.17969,3.70047,3.70047,3.31731e-06,0,3.70047,0.595
14941,9,1.08884,1.18116,3.70641,3.70641,3.70974e-06,0,3.70641,0.585
14942,9,1.08991,1.18263,3.71234,3.71234,4.05296e-06,0,3.71234,0.575
14943,9,1.09097,1.18409,3.71826,3.71826,4.35373e-06,0,3.71826,0.565
